51383934930,bfc,140,110
51383955245,baf,299,126
51383960619,edd,276,44
51383975150,gcb,8,330
51383999190,aeb,134,16
51384008158,acf,244,215
51384029263,ceb,297,94
51384041238,agc,277,41
51384049381,gcf,147,24
51384059003,bfc,112,88
51384064358,ebf,220,303
51384069053,bfe,78,81
51384070595,bgc,258,77
51384072222,dgc,118,49
51384073078,fga,270,41
51384100320,fee,2,92
51384101176,acd,232,141
51384105509,eaf,158,371
51384135740,bda,28,149
51384143249,cag,216,66
51384172849,aab,241,238
51384193897,gcb,168,372
51384214393,bdc,273,185
51384244525,gcd,132,24
51384249711,add,45,183
51384251254,cge,164,191
51384257725,eee,56,91
51384258210,ebe,271,141
51384259175,gca,191,128
51384262634,eec,280,5
51384265648,fdc,57,115
51384295213,fbg,105,251
51384297082,fgg,99,149
51384298885,gbg,112,269
51384322007,cfb,123,156
51384327448,ddc,285,480
51384339252,ffb,23,207
51384383260,dab,125,60
51384401234,bae,54,175
51384411960,gce,67,122
51384441039,dab,203,52
51384488295,fac,143,55
51384489578,caf,125,236
51384525669,abg,90,123
51384527022,efa,86,409
51384552139,bga,106,314
51384552216,bea,163,115
51384553634,deg,269,207
51384570763,cda,232,69
51384574179,edf,206,73
51384603748,cgc,262,110
51384605129,ebe,54,132
51384619585,fbc,75,77
51384645610,fdd,273,8
51384663201,edc,204,51
51384678797,dga,138,173
51384682180,fce,187,16
51384694888,ddc,269,518
51384701250,dfc,107,312
51384730658,bcc,126,528
51384741563,edf,129,75
51384758883,ddf,135,81
51384761750,gfb,223,188
51384771564,ecb,299,47
51384789821,dbb,107,9
51384794572,gee,164,290
51384807888,ade,217,174
51384832130,feb,93,206
51384852940,gdb,73,78
51384872808,gcd,273,27
51384873277,cfe,274,5
51384890576,caa,31,156
51384895983,geb,3,26
51384908396,ceg,69,38
51384910483,cbf,126,148
51384917389,eae,52,125
51384942470,cea,6,10
51384944512,gfc,28,127
51384968351,abc,5,26
51385000612,bca,261,5
51385005907,bfd,206,298
51385017186,dde,198,209
51385018078,dbg,273,98
51385025380,feg,101,162
51385028094,gbf,27,51
51385040869,bee,28,87
51385055816,dda,202,128
51385068890,gce,259,106
51385090224,gdb,248,68
51385118002,bgd,29,84
51385122336,gbd,43,204
51385164587,agg,279,58
51385191326,ccc,90,263
51385202798,gef,143,147
51385204060,cfc,248,17
51385205834,fgb,17,78
51385214306,ccd,136,216
51385235182,afb,264,332
51385274607,aff,215,12
51385280136,gbc,190,150
51385283341,aba,163,122
51385304017,eca,34,30
51385305983,adc,67,119
51385315741,eag,31,170
51385323991,eec,213,5
51385335609,dec,129,213
51385340978,gec,135,68
51385388777,cba,18,92
51385399760,bgg,269,64
51385401733,afd,68,173
51385407698,eda,108,427
51385424902,feg,153,157
51385439470,add,14,157
51385448160,ebg,12,179
51385483313,aee,247,130
51385500548,ace,101,151
51385525883,gcc,154,302
51385556021,efe,63,96
51385586949,gac,151,46
51385589260,cdd,117,127
51385605679,aac,294,324
51385613564,gbb,295,314
51385615985,bcg,96,188
51385622759,bdf,104,64
51385624813,bbg,183,48
51385625149,ege,77,361
51385625518,agd,192,5
51385646827,bfa,215,18
51385665850,ggg,210,72
51385682819,fde,118,76
51385690128,bfd,168,336
51385706968,ggc,199,379
51385717651,dbf,264,73
51385719323,fdg,121,393
51385742156,cee,147,5
51385779980,gfc,278,119
51385783797,gdc,240,167
51385794800,gde,76,229
51385861243,adg,86,9
51385868275,fab,144,215
51385871006,ecc,250,42
51385923383,gge,27,296
51385926106,edg,94,173
51385934682,baa,59,61
51385964300,baf,11,119
51385965104,ebb,276,74
51385972218,bbc,201,99
51386001428,aaa,17,405
51386011334,ffc,262,49
51386022518,deb,164,96
51386028551,aad,106,190
51386039423,dge,229,78
51386040999,abe,40,96
51386041457,eed,19,246
51386044057,fgf,210,60
51386087231,aaa,14,445
51386105836,gfa,70,123
51386109051,cfd,99,64
51386112613,gga,71,52
51386128967,dge,226,66
51386142117,gca,107,143
51386165234,aae,148,293
51386170572,fcc,214,54
51386170747,eba,193,156
51386172858,geg,135,109
51386184055,cgg,77,423
51386200045,egf,141,239
51386205856,fde,292,85
51386293779,dce,194,61
51386302934,ecg,147,185
51386310328,dcd,156,37
51386369475,deg,299,178
51386370522,cfc,142,15
51386370711,edd,294,44
51386390901,dba,196,239
51386411564,aab,44,228
51386444320,cad,163,169
51386473978,egf,193,270
51386476818,acg,205,5
51386491096,ada,238,308
51386494392,ade,95,174
51386495208,efb,251,83
51386500419,bgb,141,153
51386511398,fca,29,129
51386516773,bbd,258,317
51386517097,aeg,120,158
51386526422,eeb,142,49
51386532688,fga,46,34
51386541943,ecf,97,99
51386606152,cgg,25,448
51386607459,cae,4,104
51386661361,agf,30,315
51386672829,cga,222,192
51386685134,dcg,275,151
51386691744,fge,214,157
51386711448,bce,293,8
51386739207,afb,200,292
51386762283,dae,68,210
51386765829,fag,41,105
51386779250,cef,172,33
51386792050,ffe,2,200
51386804643,ggf,171,240
51386825347,ffg,249,115
51386827743,fbc,294,81
51386827912,bba,15,54
51386853631,acb,195,436
51386865953,fae,275,58
51386877533,gfe,146,69
51386894467,dcd,191,32
51386917498,cga,107,155
51386925376,gab,289,229
51386948194,agc,202,38
51386951323,bdc,98,186
51386955200,ccg,185,53
51386962822,cac,84,37
51386998700,cab,257,19
51387027574,bcb,116,174
51387034383,gbb,243,292
51387050696,gfb,38,174
51387075148,gcb,126,394
51387083506,ddg,51,5
51387102547,dgf,108,216
51387109684,bab,286,11
51387111367,afa,7,11
51387138267,gbf,209,44
51387153775,ecb,180,44
51387164420,gbg,48,317
51387168031,cad,239,194
51387170496,bef,123,145
51387188658,aeb,5,16
51387194357,cfa,9,243
51387208271,fef,293,18
51387212462,cbb,112,117
51387212623,bac,10,198
51387215107,fea,273,113
51387251938,cgf,152,252
51387256579,dcc,256,34
51387257633,bgd,72,83
51387292794,ecf,130,99
51387298964,age,208,48
51387305429,edb,164,37
51387320182,aab,98,218
51387320873,cfg,226,95
51387331297,ecd,255,225
51387371885,bgg,188,56
51387393565,ega,104,301
51387402098,cce,48,544
51387405134,ced,94,203
51387420596,eed,174,255
51387455279,dbc,131,139
51387480715,efd,105,19
51387485671,ebe,257,139
51387492245,bcd,256,127
51387504735,egc,203,23
51387509840,dbd,176,115
51387513576,gaf,25,95
51387516252,fgb,45,87
51387525972,gbe,296,133
51387553866,deg,140,156
51387581238,ceg,32,42
51387595092,faa,54,15
51387600792,fgd,64,65
51387615859,fgc,288,101
51387619515,bfb,235,343
51387630307,faf,21,143
51387633506,dgf,223,177
51387647334,fcg,26,93
51387676644,gea,291,71
51387698077,edb,44,30
51387703241,geb,21,25
51387703867,eef,282,60
51387724670,cbe,94,78
51387730584,ffb,158,221
51387741050,ggb,90,19
51387772531,bbg,252,48
51387789994,gdg,266,144
51387796244,fgf,1,63
51387839902,gfb,239,156
51387862941,ebb,125,69
51387874511,fcf,139,187
51387905756,dfg,10,20
51387915136,dda,187,149
51387938574,gfg,110,150
51388004631,aga,33,185
51388009692,bff,76,5
51388015742,dcg,75,166
51388016537,fdf,296,297
51388019051,ggg,168,79
51388020363,cde,245,28
51388035730,gdg,81,144
51388052453,gbd,259,230
51388053747,eea,211,146
51388056977,dca,33,8
51388074028,egd,135,95
51388078488,afe,150,57
51388110768,cdg,57,291
51388120784,dgc,25,48
51388147147,bfg,1,134
51388149898,ggf,207,228
51388153731,gdf,108,235
51388181054,gdb,13,55
51388191541,fff,210,25
51388246501,dac,11,144
51388250262,bad,4,79
51388254681,dee,53,176
51388267104,acc,23,5
51388298141,fcb,176,67
51388321881,cgb,65,340
51388334173,egb,273,200
51388337088,fee,184,99
51388352683,ade,196,196
51388364185,fab,172,182
51388372541,cec,179,85
51388372750,cce,177,467
51388393827,bec,96,299
51388416723,eba,101,176
51388429228,ceb,60,94
51388463408,efc,114,162
51388466628,daf,287,5
51388469426,gdb,198,46
51388492962,bfe,223,72
51388493142,fec,249,174
51388495113,edd,59,44
51388510076,eba,65,207
51388538277,bee,149,100
51388562672,beb,27,33
51388629002,gda,67,138
51388637281,dcf,205,237
51388644914,dde,293,192
51388660000,gff,160,11
51388680438,bge,18,180
51388690804,dgb,290,98
51388702769,feb,85,234
51388716156,ded,114,102
51388732336,gda,167,140
51388732492,fff,155,22
51388755753,eff,257,219
51388756346,age,66,47
51388777272,dac,281,116
51388806094,ebf,81,293
51388819595,gag,41,250
51388830550,cef,117,30
51388852013,daa,178,26
51388869814,dea,205,43
51388879784,bca,232,5
51388881301,dbe,131,107
51388908841,bbf,299,126
51388923971,aed,129,42
51388957300,caa,207,163
51388979351,aag,8,55
51388983192,adf,216,121
51389031688,bde,53,170
51389043487,feb,244,219
51389056919,cda,168,75
51389059663,cdb,196,31
51389068113,eed,260,280
51389103812,dfb,263,7
51389105511,fcg,255,102
51389112508,bea,31,101
51389133291,fca,125,125
51389142693,fbf,55,8
51389155331,dfd,64,89
51389182951,ebd,80,236
51389185478,bce,151,8
51389196206,bbf,271,123
51389222480,gfg,146,147
51389228979,afd,237,147
51389248355,gde,17,192
51389315991,dec,292,230
51389332412,geb,62,26
51389354622,cbf,279,139
51389356182,aaf,101,158
51389366469,fdd,76,6
51389368712,gce,261,94
51389420248,egg,132,104
51389456712,cge,89,154
51389477429,cbg,10,116
51389490998,fbb,32,141
51389493272,agb,208,111
51389541401,fbd,167,6
51389559941,bfa,209,17
51389626160,fgc,217,94
51389640350,cae,85,113
51389673412,dbf,51,66
51389747520,dfa,100,37
51389748443,ddb,154,8
51389748867,edd,72,37
51389748906,faf,89,135
51389774313,dgg,141,60
51389782686,beg,285,73
51389785196,bfc,227,84
51389790352,gbg,30,367
51389814904,ege,171,296
51389815920,eee,252,73
51389820210,gee,33,345
51389833652,fdf,194,237
51389841982,gdc,290,183
51389855682,abd,41,207
51389865907,dfe,6,38
51389865937,dad,38,197
51389869134,eag,211,180
51389886806,bgf,206,307
51389898085,ggd,271,42
51389905484,bgd,223,89
51389915255,ecc,256,48
51389951948,baa,237,67
51390025114,dbg,287,103
51390028032,cgb,144,336
51390055146,cgc,297,129
51390068890,cdf,178,193
51390097700,fdg,258,416
51390097850,ede,290,31
51390108255,eab,146,24
51390111788,afb,225,236
51390141622,ebc,146,288
51390148487,dec,206,259
51390170224,gae,1,23
51390180501,bgc,137,87
51390181491,abf,159,75
51390188803,ece,237,236
51390189389,bbb,88,161
51390189480,bag,8,75
51390194361,acg,31,5
51390200735,ggc,8,435
51390204715,afg,109,25
51390228939,eab,276,21
51390237429,ffd,230,24
51390266195,cgd,80,33
51390271733,daf,195,5
51390272745,cgg,191,456
51390277490,gfd,89,134
51390280398,cce,135,518
51390314495,fbd,185,7
51390330802,abb,173,280
51390332303,cbd,231,20
51390334449,feb,293,190
51390354218,gdd,33,69
51390378200,fdc,38,125
51390381544,ead,150,9
51390407196,age,92,49
51390410797,gad,260,71
51390429426,fba,174,209
51390449712,eaa,194,20
51390486153,bcc,120,512
51390502802,cfd,95,69
51390503974,fge,135,146
51390512639,cca,196,43
51390516358,ada,155,363
51390528162,fff,107,21
51390530177,gaa,51,396
51390543514,cce,252,564
51390561291,dag,150,154
51390573961,aeb,163,14
51390579580,dga,118,167
51390586994,def,125,292
51390597584,bcf,248,5
51390599852,fag,34,121
51390600670,dcg,271,141
51390601692,dab,261,43
51390616212,egc,114,26
51390617673,agg,291,66
51390619393,abc,143,24
51390620516,gfc,230,124
51390642073,gce,92,76
51390658920,dcb,249,171
51390676201,cae,184,116
51390691994,cfe,71,5
51390703112,efd,208,15
51390734999,cff,76,97
51390739807,gba,197,52
51390784915,fcg,122,84
51390796707,aeg,229,176
51390871636,cfg,57,109
51390872887,gff,131,10
51390878268,abc,83,21
51390885995,acc,136,5
51390893036,fbc,236,93
51390900230,eeg,75,236
51390901156,ade,271,196
51390901610,gfd,163,142
51390909231,gac,292,37
51390926107,daa,169,29
51390932260,ecb,65,40
51390934462,ebe,244,125
51390976985,dba,198,215
51390977139,ceb,43,87
51390977464,bbd,95,285
51390987748,aac,181,314
51390997413,bff,114,5
51390998877,bdb,220,176
51391012528,ebd,297,252
51391037386,gef,276,122
51391127078,cdg,39,288
51391129011,eeg,169,252
51391132989,aca,84,153
51391146117,gad,183,74
51391150141,bda,191,151
51391171517,ddd,241,241
51391209372,cbb,163,101
51391239067,cgb,250,288
51391241505,fgc,104,103
51391302496,ddg,78,5
51391317253,fcc,263,60
51391328920,ccf,57,147
51391329834,eee,243,64
51391330143,fcd,89,226
51391339924,efa,26,453
51391341903,dff,83,108
51391348748,bed,33,8
51391360166,cee,152,5
51391374434,ffb,124,207
51391378109,gdb,216,52
51391392751,egf,169,297
51391403458,edc,149,41
51391410117,fgf,79,60
51391413344,gee,15,355
51391452079,ggd,104,48
51391452941,edb,136,25
51391500515,eeb,274,48
51391514771,dba,194,232
51391529982,cgd,50,37
51391591712,bag,156,65
51391607657,fgg,123,129
51391621600,abd,207,165
51391660799,bdg,65,270
51391663376,fag,157,143
51391681417,afa,236,8
51391693525,gcc,120,292
51391706200,ffa,4,184
51391718592,geg,68,103
51391720170,dff,185,109
51391733651,gbg,92,389
51391744038,fdb,243,118
51391744190,aec,193,105
51391747615,eca,180,27
51391772842,acd,217,125
51391775040,ged,116,241
51391781568,abf,96,84
51391794680,feb,25,201
51391819913,acf,156,236
51391848376,dgc,86,44
51391885071,egb,68,200
51391902736,dab,92,42
51391909459,dgd,52,79
51391931208,dgb,29,86
51391933881,feb,230,207
51391950336,aef,161,166
51391950785,fgb,95,92
51391955312,fgb,153,79
51391959995,fgd,52,70
51391968138,aad,41,191
51391992453,gcf,51,24
51392005159,ggf,213,230
51392006362,afc,251,206
51392059937,dge,41,62
51392076012,aed,84,37
51392082959,eaf,25,304
51392092769,agf,204,296
51392146214,bbe,102,155
51392162741,eca,12,22
51392174210,efg,51,82
51392183063,aff,177,10
51392185549,eef,140,64
51392192236,bcd,280,147
51392224779,fdb,124,108
51392229087,ecf,90,102
51392269619,fab,261,160
51392285945,fbb,1,156
51392288062,feb,192,244
51392289853,ecg,207,159
51392297263,bbe,90,153
51392300073,bbf,212,114
51392305425,dga,259,197
51392313126,ddc,290,440
51392331795,gcg,276,171
51392339360,ffe,180,208
51392339610,fac,41,47
51392341989,aea,175,17
51392351687,bag,14,67
51392359672,eec,258,5
51392367737,cgf,150,226
51392382320,bad,200,75
51392392610,efd,90,15
51392401023,fbe,245,91
51392410712,ffd,27,25
51392418589,fad,87,104
51392430406,eac,148,28
51392457897,cfb,107,132
51392469339,eee,248,51
51392470315,aba,48,100
51392495033,fda,240,214
51392497350,gfa,238,121
51392498277,ddd,148,269
51392528959,dba,235,271
51392534289,adc,99,129
51392561301,adb,57,88
51392583791,cga,141,167
51392589554,fed,195,124
51392638918,ege,197,257
51392667857,eeb,275,51
51392671722,eae,162,128
51392681282,eeg,259,272
51392691637,cbc,269,80
51392702536,gdb,82,56
51392704600,bdd,207,179
51392717109,cba,188,76
51392719352,ggf,273,209
51392734616,aae,68,331
51392759378,agg,155,65
51392783585,bga,66,282
51392788745,dae,145,245
51392811824,gef,227,142
51392826021,cag,254,71
51392835380,fce,13,14
51392865656,dde,116,180
51392865656,ece,257,257
51392870278,dgd,113,86
51392890525,egf,96,255
51392894012,eff,37,179
51392931705,cba,250,69
51392933481,abf,188,86
51392940368,ccb,130,326
51392944648,cfa,272,247
51392945209,bab,175,10
51392962166,acg,258,5
51392985112,gfa,83,123
51393052169,feg,9,125
51393058781,dcc,286,38
51393062024,ccg,255,47
51393064901,ade,247,213
51393095003,dfg,198,16
51393104748,dea,88,43
51393138515,fef,273,20
51393185789,ffg,267,135
51393193472,acc,213,5
51393198592,gaa,208,360
51393252891,ebd,274,214
51393266944,bbf,65,115
51393273292,dbb,58,9
51393309693,ced,145,196
51393314969,cec,197,93
51393320873,fca,29,123
51393327400,eda,168,486
51393334600,eaf,185,355
51393342968,efg,130,85
51393348457,cea,188,11
51393374991,ceg,146,40
51393382387,ddf,65,96
51393386033,egg,189,100
51393393360,cdc,71,88
51393406652,egc,280,27
51393417066,abg,256,107
51393424575,dbe,139,86
51393435424,agc,41,42
51393437389,dfc,284,324
51393447539,bgg,5,66
51393472203,geb,12,26
51393488306,efb,191,96
51393494234,bba,215,51
51393500948,ecf,291,119
51393513611,aee,62,130
51393518331,afg,114,26
51393523759,ffd,73,26
51393534539,edc,296,47
51393565497,ace,245,152
51393576061,dbc,75,127
51393637229,dgb,206,84
51393648218,fbg,16,273
51393649987,ebg,17,175
51393706792,agd,212,5
51393734478,gda,38,161
51393769539,gbb,233,297
51393814369,afd,245,145
51393817753,gfa,251,126
51393825048,gbe,96,139
51393845950,dfe,100,32
51393924012,ebf,22,334
51393924127,bbc,41,111
51393946560,bcg,114,199
51393959296,aaa,27,356
51393970050,gcd,17,29
51393980996,egb,289,174
51393997501,abe,58,77
51394004701,bce,256,8
51394041328,beb,71,34
51394052814,eab,230,20
51394061192,bae,11,161
51394075101,ecd,40,202
51394084478,acg,37,5
51394085228,edg,188,141
51394095591,bgb,58,131
51394099664,beg,225,75
51394138785,cfc,246,13
51394140334,cee,261,5
51394142262,eee,21,52
51394156415,add,296,178
51394168811,deg,195,126
51394176932,eae,11,125
51394182330,gfb,204,168
51394188617,bda,159,178
51394196759,bcb,162,203
51394206172,gga,47,50
51394221908,dee,299,170
51394230596,ebd,239,188
51394233418,fed,115,110
51394235704,dac,106,105
51394239697,ffc,36,51
51394242408,afb,57,212
51394248240,dgc,158,43
51394248741,gdf,71,242
51394268169,aeg,142,160
51394282748,gec,81,62
51394286351,eee,164,55
51394288615,gec,275,62
51394342030,aac,101,270
51394372031,eeb,16,44
51394379527,aaf,181,170
51394406941,gff,257,9
51394418327,caf,128,231
51394425613,baf,81,95
51394428979,ffg,229,120
51394438031,baf,297,84
51394470732,dce,246,56
51394510523,fee,32,114
51394522499,gba,1,50
51394543492,bdc,281,191
51394564090,bea,30,99
51394585130,bec,279,266
51394598722,edg,237,155
51394618310,cff,139,83
51394633250,cab,162,22
51394634212,gbc,75,157
51394667377,cbb,144,82
51394692810,cfb,277,110
51394713730,edf,253,69
51394715865,ccc,13,228
51394735755,cgg,236,510
51394762592,fea,275,98
51394789524,dab,172,47
51394801313,def,9,303
51394808756,afg,206,22
51394814159,aeg,270,182
51394815429,fge,140,147
51394819303,gaf,217,110
51394823716,eeb,118,44
51394842792,fdg,5,461
51394854021,dfa,138,29
51394866124,caa,173,182
51394870195,ebc,136,273
51394887416,dcd,241,25
51394889062,ace,55,147
51394946797,adg,17,7
51394950605,cdg,268,273
51394953969,ebe,255,126
51394956894,aba,86,81
51394957262,ceb,156,75
51394960084,cgc,231,144
51394977475,age,227,52
51394977684,cce,262,456
51394990868,fda,295,181
51394992769,fce,182,12
51395002758,aef,37,156
51395003328,fff,263,24
51395011301,ceb,124,68
51395013058,aad,250,219
51395018328,ddf,67,99
51395019528,fca,203,135
51395020565,ccd,152,246
51395035978,bfd,263,299
51395042376,dgb,91,77
51395064785,acb,119,409
51395075999,fcf,172,149
51395107466,gca,139,121
51395172596,eed,36,333
51395172886,ada,144,337
51395178741,daf,19,5
51395193411,cae,221,129
51395229507,fdf,228,194
51395248255,age,63,44
51395248355,abe,140,91
51395277493,geg,8,109
51395296038,fab,190,148
51395328285,cdd,16,151
51395329180,egb,30,139
51395371681,efe,98,87
51395414237,gec,10,58
51395449561,dee,117,170
51395467212,bff,266,5
51395477327,fga,81,37
51395478511,bdf,251,74
51395503261,abd,128,196
51395511529,gge,213,328
51395534841,bed,94,7
51395554246,efd,131,12
51395557013,fbf,28,6
51395571170,fde,27,68
51395593873,gae,116,23
51395622448,fac,167,44
51395690725,gef,260,132
51395704890,geg,204,109
51395709593,deb,219,98
51395732007,gcc,22,321
51395738509,gfe,156,77
51395742017,dbd,161,98
51395786735,cbe,50,89
51395786848,gbf,80,36
51395793737,afc,159,232
51395796626,cdg,232,218
51395836907,eaa,272,22
51395858805,ega,256,276
51395864038,gdd,97,64
51395869503,ged,8,204
51395870996,ffb,222,233
51395871708,bec,256,231
51395885348,cde,290,31
51395905833,gbe,100,143
51395920808,egd,15,76
51395937054,ccc,174,271
51395938532,ecd,3,165
51395940737,gcb,109,417
51395966878,ffb,71,239
51395980513,gde,108,228
51395982771,dbd,95,80
51396035109,gdc,189,201
51396075671,cce,33,510
51396083415,aab,134,194
51396132498,fec,269,168
51396165619,bcc,270,471
51396172818,fae,215,58
51396197539,cfe,273,5
51396207640,ecc,13,46
51396209284,dca,147,7
51396223095,dbe,98,74
51396231295,egf,263,257
51396266268,cef,298,34
51396269670,gbe,50,127
51396340947,aeb,163,14
51396379601,adf,146,134
51396390223,aag,276,60
51396427412,bcc,165,447
51396430559,cge,230,147
51396439305,bca,209,5
51396443716,bdc,98,210
51396443787,gbd,109,264
51396452190,cad,229,157
51396468632,ecc,15,45
51396484862,eba,192,182
51396486988,bce,124,8
51396488318,acd,285,118
51396488379,cfc,172,10
51396514207,fca,249,148
51396532429,gdb,278,45
51396539507,gdf,229,278
51396550756,dgc,258,35
51396552852,afe,4,65
51396567729,fbc,199,78
51396586920,cac,43,38
51396592552,gbd,139,285
51396594451,gab,220,196
51396598410,baa,237,73
51396648343,dec,166,279
51396655518,ecf,281,130
51396667534,ecd,73,193
51396674763,ffd,273,21
51396684182,agd,184,5
51396687345,dgg,196,61
51396695605,fcb,95,55
51396697638,adg,198,7
51396717078,cgf,142,255
51396741732,bef,179,163
51396759976,aga,125,177
51396772001,bcc,205,429
51396774033,bac,147,229
51396778495,afa,201,7
51396783777,efb,288,105
51396809224,dad,56,169
51396810435,agb,52,130
51396815706,bgc,158,94
51396827897,bfe,38,77
51396830084,bfb,117,308
51396835158,gag,247,232
51396851513,fdd,152,5
51396860574,fcg,4,85
51396863627,ccg,291,49
51396878725,acb,70,335
51396890149,gfg,81,130
51396891623,fag,152,153
51396914265,gfa,152,137
51396930318,gdg,137,161
51396934245,efg,83,74
51396936766,gcd,247,26
51396938372,eba,25,185
51396945508,gfc,292,104
51396974120,cda,178,82
51396988412,gea,196,68
51396992642,eea,98,153
51397000585,faa,171,16
51397034394,dad,53,189
51397050007,ebb,83,66
51397051934,bbg,118,48
51397056920,ddb,166,7
51397061400,abc,270,17
51397066499,dff,66,87
51397107648,aec,150,110
51397112622,dgf,87,196
51397130193,dda,174,120
51397141798,ddb,280,6
51397155148,aae,159,331
51397161771,fgg,80,112
51397181105,eef,64,71
51397190749,dfd,229,87
51397200539,bee,91,110
51397251278,abb,92,260
51397257541,edc,172,51
51397263102,fbe,199,90
51397318553,dbf,26,73
51397332522,dca,214,6
51397350268,cdb,154,36
51397377798,gca,9,122
51397428582,bfg,2,142
51397431839,cba,172,74
51397444294,ggg,83,74
51397448950,dga,145,177
51397497922,bdb,171,181
51397499505,fca,141,145
51397502597,aab,238,180
51397512893,gbe,15,104
51397514514,fga,190,30
51397521570,dag,205,152
51397552358,eef,97,74
51397564219,ddd,248,263
51397565941,caf,20,261
51397569567,cgb,133,302
51397599471,aff,260,10
51397601902,ccf,245,169
51397602744,eca,76,19
51397620548,gda,131,170
51397644988,dea,39,35
51397672470,efc,144,136
51397680744,faf,214,128
51397686364,gdf,215,272
51397689304,baa,51,61
51397728149,ggb,166,18
51397737254,gfe,200,80
51397753678,bbf,55,110
51397767474,cbg,74,132
51397797137,gdc,225,168
51397857443,fgd,137,67
51397861510,aef,273,137
51397874564,fgb,127,92
51397913314,eba,236,183
51397918987,bac,7,258
51397942717,eff,280,170
51397949404,afe,108,66
51397951792,ffa,77,184
51398002482,bfe,67,71
51398008654,gdd,276,74
51398018364,dfb,75,6
51398030648,bge,269,158
51398042432,bge,151,126
51398074692,gee,241,379
51398098196,fdc,29,138
51398101682,dbb,85,9
51398116671,gdf,16,293
51398122814,bdf,30,71
51398129308,fdb,159,127
51398137507,ege,216,210
51398184341,eef,111,61
51398187114,cbf,207,134
51398235469,gae,212,19
51398237566,bdg,193,280
51398257280,ede,229,31
51398278337,egd,62,87
51398279670,cag,64,68
51398281210,dcf,174,220
51398289006,ffe,5,197
51398308193,dba,97,249
51398328225,cfd,95,66
51398342669,bga,146,234
51398376659,afg,278,25
51398379233,cfg,101,128
51398395739,bcf,99,5
51398403258,agd,244,5
51398418914,gfe,187,88
51398423672,cfb,31,114
51398429498,fga,85,35
51398455589,bfe,276,61
51398479647,bbd,293,290
51398510368,ded,240,116
51398516887,eag,298,176
51398517222,bbb,49,154
51398541982,aea,266,19
51398544833,cbg,128,110
51398549125,fgf,28,48
51398555827,gbc,278,167
51398564459,dge,115,53
51398584090,bad,72,78
51398590234,gbb,18,350
51398608663,fgg,253,107
51398659495,abf,46,71
51398676660,bfc,55,92
51398685091,afe,83,61
51398696147,afb,274,175
51398726418,bdg,162,333
51398738863,ecb,167,36
51398741117,egg,109,112
51398749968,egc,242,31
51398761784,ada,197,316
51398776020,agg,271,64
51398778203,ggb,90,18
51398799454,bde,154,170
51398827368,aaa,266,295
51398841742,ebd,245,157
51398842608,dac,123,124
51398849787,bgd,47,81
51398854351,ecb,271,39
51398878506,bbe,17,180
51398886106,ace,296,152
51398902245,ggc,145,487
51398911794,bbe,260,160
51398933361,bgf,12,325
51398952833,edd,132,33
51398956109,dbg,156,108
51398965163,eaf,280,376
51398967718,fea,94,82
51399007885,bec,91,263
51399042744,gfd,34,115
51399044762,adb,83,99
51399046728,fcd,212,232
51399082852,bfa,34,18
51399096745,fgg,95,112
51399174501,acb,1,365
51399176840,ggd,141,38
51399179072,bab,266,9
51399205341,fea,30,75
51399206922,dff,76,98
51399237746,aff,10,11
51399238932,egc,165,36
51399240643,ced,221,221
51399246824,bea,172,114
51399269027,gag,126,218
51399273431,aca,169,149
51399286668,fea,206,68
51399325174,cbf,292,147
51399336034,geb,234,21
51399358797,gaf,82,110
51399372536,feb,272,239
51399382277,bce,67,7
51399387455,cbd,220,18
51399398353,dbf,172,62
51399417434,fcg,200,69
51399434441,edb,35,25
51399435659,abg,288,97
51399436395,cbb,261,81
51399450482,gab,122,233
51399464260,fec,228,134
51399481242,dfg,215,17
51399494850,eeg,107,223
51399497727,bcd,203,127
51399518776,eeb,93,47
51399545860,eed,69,336
51399576374,dcb,77,194
51399603988,aac,217,297
51399621185,ccb,169,312
51399625365,ega,70,267
51399639782,fbd,60,7
51399669462,abe,19,80
51399691816,acf,33,233
51399699539,fad,64,98
51399713273,egg,94,123
51399727451,cdg,77,207
51399749349,cad,4,135
51399758633,gdd,120,59
51399769044,cde,34,32
51399776862,cdf,154,208
51399809323,bed,78,6
51399812722,ebe,220,100
51399823905,fba,48,236
51399849070,edb,277,21
51399852592,ggc,208,472
51399887374,daa,156,26
51399887838,gce,272,63
51399908347,ded,230,103
51399916997,bgd,32,68
51399920155,bbf,69,96
51399945512,gde,38,255
51400019642,cfa,265,256
51400064074,gag,26,257
51400074707,cdd,13,164
51400089366,dce,6,53
51400093997,ggb,205,17
51400094254,fbe,18,99
51400112910,fbd,6,8
51400116272,dea,83,29
51400122027,cga,253,167
51400128864,bcc,168,343
51400150707,dbc,258,113
51400151056,agc,83,44
51400156981,fbf,79,5
51400162589,gff,281,8
51400176469,eaa,150,17
51400182377,bdd,173,157
51400190418,cae,109,118
51400198707,gbe,75,92
51400219369,gda,271,137
51400224130,fcc,229,52
51400271307,bbc,138,101
51400295934,gad,293,63
51400314634,ggg,116,64
51400316684,ffb,57,205
51400318691,efg,198,62
51400334522,cca,227,37
51400347742,dad,261,177
51400357641,ead,172,7
51400366944,fbd,294,7
51400376456,cgc,131,169
51400386158,dcb,245,190
51400420875,dcc,200,42
51400433602,dad,261,171
51400441111,efa,193,453
51400445620,cgd,26,37
51400467149,cea,209,12
51400509787,cfd,120,58
51400512410,cab,288,23
